biome,N,ncom,alt_stat,frt,srichness,isimpson
med,50,519,50,30.148743798741528,6,2.5048066546341423
med,50,519,51,20.729731002784284,7,2.747755928503607
med,50,519,56,34.25112752843378,7,3.2979985092593536
med,50,519,57,18.195181886239826,8,4.973469857698422
med,50,520,53,16.929995627988294,4,2.8985103345143237
med,50,521,24,35.64720320141737,2,1.838561074612049
med,50,521,25,32.131399781661464,3,1.9169434480726804
med,50,521,27,33.061244871940765,3,1.8917048247849697
med,50,521,28,30.601630448283398,4,1.9810009756720235
med,50,522,20,6.119011596515272,1,1.0
med,50,523,17,12.140140327429808,4,2.4126319672737653
med,50,523,18,13.376301250267227,5,2.4671304222759267
med,50,523,75,13.707970856490492,6,2.476987600795774
med,50,523,76,17.358503174072727,6,2.219423043328035
med,50,524,16,31.445094568936483,2,1.0043870120847176
med,50,524,73,30.811530047084997,3,1.0181397962991736
med,50,525,20,34.83686343854422,1,1.0
med,50,526,20,351.9259531326937,1,1.0
med,50,527,8,105.48194984573362,1,1.0
med,50,527,65,108.61144742900012,2,1.0126015581705858
med,50,528,58,32.4071057075446,2,1.9114783334851697
med,50,529,20,58.18782151158841,1,1.0
med,50,530,20,33.30760189814303,1,1.0
med,50,531,9,26.00933610089757,2,1.7130056894655135
med,50,531,66,26.52754471138962,3,1.699660858874396
med,50,532,7,20.74742070548981,2,1.728340219322885
med,50,532,19,20.876838830513616,3,1.7499049594783151
med,50,532,61,20.264550618107453,3,1.6707480687099086
med,50,532,77,20.841200167629836,4,1.7486599285206443
med,50,533,12,32.17371630579357,3,2.157433437558556
med,50,533,13,26.03362749678596,4,3.072931934092896
med,50,533,70,26.822732321365898,5,2.7488410324938397
med,50,534,35,11.612919525673515,3,1.8687328611769631
med,50,535,32,22.462852177785848,3,2.6625044333172863
med,50,535,33,22.770476011761247,4,2.762190444005098
med,50,536,34,22.664128323005958,3,2.1207417706557337
med,50,536,37,20.05129986602643,4,2.0658839121977244
med,50,537,39,12.05423796362285,4,1.7362626807091988
med,50,537,40,13.25345358828715,5,1.9920322980210714
med,50,538,10,45.082035327734275,2,1.1145408149745142
med,50,538,67,46.19222431880894,3,1.1233321998800283
med,50,538,69,41.07481037019752,4,1.1488605527043059
med,50,539,20,101.37851748349762,1,1.0
med,50,540,38,23.25368427583192,8,5.780419850709489
med,50,541,20,95.05902555911474,1,1.0
med,50,542,20,132.70907098220167,1,1.0
med,50,543,22,141.92830713485714,2,1.0906188378512789
med,50,543,23,150.24657809937258,3,1.0975203455046345
med,50,544,74,158.8658302261148,4,1.956000043733053
med,50,544,78,113.03781172093414,5,1.6407152852810354
med,50,545,42,113.24789538461216,2,1.9307096544829947
med,50,546,20,99.50697947203827,1,1.0
med,50,547,52,25.893237520282923,4,2.885922546229961
med,50,548,60,38.893701975227245,4,2.9934886165504495
med,50,549,20,88.28704277322805,1,1.0
med,50,550,2,7.433316313569386,2,1.302169314513839
med,50,550,15,7.284109252137309,3,1.418960087956787
med,50,551,52,23.831594805719146,6,2.685164847946841
med,50,551,53,22.93218118069078,7,2.8244425784638243
med,50,552,42,124.5512464763728,2,1.915111170638816
med,50,553,44,13.413843726689546,3,1.0332071160438236
med,50,553,45,13.619213819783877,4,1.0362911963327324
med,50,553,73,13.58618026393337,4,1.0427841325618432
med,50,553,74,13.347014870704411,5,1.0515546969044651
med,50,553,75,13.626256940153826,5,1.0434325325269451
med,50,554,15,27.28918717196944,2,1.709240291686265
med,50,555,4,24.063531858221307,3,1.3542055580862729
med,50,555,77,27.400195694719567,3,1.4661751601606452
med,50,555,78,24.782656129762383,4,1.3723407214808174
med,50,556,6,48.11163567825564,1,1.0
med,50,557,11,263.69860231647186,2,1.4604208128489546
med,50,557,24,194.26975099864188,3,1.497902379965661
med,50,558,65,10.099305841104558,4,2.8588006340128587
med,50,558,66,10.785532116335128,6,3.1656060011714584
med,50,559,62,34.327747047935325,2,1.0557264185925685
med,50,560,55,170.2833923510629,6,2.383421523112626
med,50,560,56,233.57442922369205,7,3.0360249045562493
med,50,560,57,170.723098724593,6,2.4667260393030896
med,50,560,58,153.8769102548327,7,2.22927117625429
med,50,560,59,247.35250540716203,8,3.154630026756145
med,50,560,60,112.37651663401378,8,1.9065150654716099
med,50,561,6,54.81994567773846,1,1.0
med,50,562,63,17.74528062799799,3,1.9808769977240654
med,50,563,62,313.8021811090053,2,1.038129752199467
med,50,564,62,60.50933783394946,2,1.0220592495920005
med,50,565,3,65.74484498918966,4,2.177905897462435
med,50,565,40,76.57618545838797,4,2.1539312015940157
med,50,565,70,65.14119864731525,5,2.225664483639261
med,50,565,71,63.211371619239905,6,2.237620826628267
med,50,566,30,20.19567452369448,4,1.739970930613429
med,50,566,31,21.98056061267701,5,2.0269574027807176
med,50,567,6,16.849024580087505,1,1.0
med,50,567,9,16.322380851297964,2,1.1287837386822859
med,50,568,69,52.572649811744284,3,2.059781578395136
med,50,568,72,56.0334000308002,4,2.0748130796233073
med,50,569,7,62.86408878102084,2,1.4801882517694267
med,50,569,17,49.99279452055518,3,1.5826904357437312
med,50,569,18,38.85260056290717,4,1.7813788448528924
med,50,569,19,24.388934971180063,5,2.4308810966715337
med,50,570,62,85.53841508479324,2,1.2871785519022771
med,50,571,43,37.79552359382589,3,1.6208695246614986
med,50,572,6,21.255449446807084,1,1.0
med,50,573,21,98.57818182083189,4,2.6284614092261824
med,50,573,48,76.41400795406538,5,2.6339798172531457
med,50,574,23,6.440882705410855,5,1.8390865009177673
med,50,574,67,6.539427719979739,6,1.8486330861229954
med,50,575,47,53.33911956157864,4,1.0237098970007066
med,50,575,79,53.975402025026554,4,1.0485318300041109
med,50,575,80,58.98255055447261,4,1.0965078288944126
med,50,575,81,54.00910313189146,5,1.0570043271383298
med,50,576,12,18.626778189706624,2,1.9228896203732542
med,50,576,36,18.30920936051106,3,1.9385319166687707
med,50,576,37,19.223933360847518,4,1.981938718251315
med,50,577,1,55.30812628728864,1,1.0
med,50,577,62,55.10184985088267,2,1.004306739826739
med,50,578,49,30.122457729853167,5,2.8589316141666967
med,50,578,50,30.07024393260999,6,3.2029017579132195
med,50,578,82,30.07267388013569,7,3.324807850501088
med,50,579,5,63.44215663302311,5,2.687056720288145
med,50,579,83,76.37830320186644,6,2.6870768408791124
med,50,579,84,71.87010081653943,7,2.759736886540496
med,50,580,6,10.108386601310599,1,1.0
med,50,581,6,303.1206607019483,1,1.0
med,50,582,6,19.681893217553267,1,1.0
med,50,582,35,19.826390864275975,2,1.0039189427505317
med,50,583,6,39.828921614987884,1,1.0
med,50,584,62,151.96944704661402,2,1.1998558634433878
med,50,585,13,81.60785388127739,3,1.3025080618743827
med,50,585,22,47.10095631946553,4,1.5687348597375872
med,50,585,25,24.97978740825096,5,2.7845607385422015
med,50,585,26,19.73812334181536,6,2.916747797113761
med,50,585,28,20.840758111649272,6,3.700787366907861
med,50,585,29,21.773245389963662,7,3.563346588387847
med,50,585,34,21.739163725554334,7,4.5311480197517255
med,50,585,41,19.098394790397276,9,4.935903249763684
med,50,586,8,124.62689096317246,2,1.1649612245122103
med,50,586,20,90.46545252804496,3,1.2634668738292048
med,50,587,6,202.05817408947425,1,1.0
med,50,588,6,12.979465995322688,1,1.0
med,50,589,32,26.370034228743787,5,3.7727537807786775
med,50,590,2,22.501505196026823,3,2.3630164138184964
med,50,590,64,22.930455514489708,4,2.3528239764945083
med,50,591,10,220.77085927771068,2,1.1435524574718816
med,50,591,27,153.04912112557383,3,1.1685360852473605
med,50,592,46,11.662309032656403,2,1.0104646595322218
med,50,592,51,11.756918293392998,3,1.0320910498112763
med,50,593,68,141.62757095032902,3,1.6793677145851826
med,50,594,14,9.58043999997695,4,3.680792811677698
med,50,594,16,8.880558686276595,5,3.6844992679841617
med,50,594,38,9.261914418287613,6,4.003773040958868
med,50,595,54,8.058945161735078,4,2.9412303822046466
med,50,595,61,7.518616118875488,5,2.8655895429734004
med,50,596,6,72.22345386287836,1,1.0
med,50,597,6,26.684817972135093,1,1.0
med,50,598,39,15.526804037725013,5,2.172369474422752
med,50,599,62,177.65267400365505,2,1.0097269272327292
med,50,599,76,10.49465609228472,5,1.8137538708746985
med,50,600,33,51.84948830218281,4,2.2849765463200633
med,50,601,22,247.9045205474069,2,1.487790736241211
med,50,601,41,170.15750683297733,3,1.5821269013500083
med,50,602,11,68.45722905312073,1,1.0
med,50,603,26,15.302338928415548,2,1.9617230935479548
med,50,604,28,216.74910552155615,4,1.8954943812268124
med,50,604,29,164.0303477341519,5,2.0195483638246228
med,50,604,30,212.70088170892132,5,1.9221412967616718
med,50,604,31,198.04623287604647,6,1.9462155382830675
med,50,604,33,148.7580126710503,5,2.408364428194501
med,50,604,34,166.17505904572928,6,2.1552540174200225
med,50,604,35,164.15115729806354,6,2.2475320340493283
med,50,605,55,78.22523553812178,4,1.8655045241992434
med,50,605,56,41.899383568228956,5,1.827063187021294
med,50,606,11,20.646567123871137,1,1.0
med,50,606,15,20.743553756374883,2,1.0049386157010467
med,50,607,16,75.02542144602188,2,1.2856146007281304
med,50,607,27,61.491255022675674,3,1.6283304238020437
med,50,608,49,73.50776627440193,3,2.645284005168456
med,50,609,19,32.8574801730426,5,2.1130680695238375
med,50,609,20,36.2581557769907,6,1.9518191110758467
med,50,610,8,77.13048174450284,3,2.532215753119407
med,50,610,76,77.2048856145564,4,2.529289410886164
med,50,611,4,13.601102230625067,4,2.355607201824428
med,50,611,5,13.653181831294468,5,2.3453102704977624
med,50,611,61,13.630647777002153,5,2.3543367159344695
med,50,611,62,13.750955142849019,6,2.353335926888019
med,50,612,14,12.367288898007299,4,3.108945136234248
med,50,613,11,61.78315601190692,1,1.0
med,50,614,11,200.0515464487235,1,1.0
med,50,615,2,22.2582728653122,3,1.841359498277667
med,50,615,59,22.534530346185825,4,1.8541576259050991
med,50,615,63,22.301695127288607,5,1.855111463138024
med,50,616,58,36.32645013535179,2,1.6153136389822647
med,50,617,11,64.70084641650747,1,1.0
med,50,618,1,9.624289724916158,2,1.248981633055906
med,50,618,40,9.545110263500444,3,1.2617599568991378
med,50,619,3,7.831369433589271,5,1.4077174884898795
med,50,619,7,8.060181129204716,6,1.4176524187405464
med,50,619,9,7.919546717179153,6,1.4383395409307798
med,50,619,10,7.99970561730736,7,1.4401745098714789
med,50,620,75,58.16075559002517,4,1.682942077203192
med,50,621,11,286.269862434636,1,1.0
med,50,622,36,15.717790988196434,3,1.0215882897691875
med,50,622,37,18.082276734322317,4,1.068623568546142
med,50,623,18,31.011605469805616,2,1.8237876314907364
med,50,624,11,121.11471750919944,1,1.0
med,50,625,11,58.249585212598305,1,1.0
med,50,626,60,72.63196726178492,3,1.1088848726749425
med,50,627,54,11.27149335192815,3,1.3782426800248946
med,50,628,68,44.26477226395525,4,3.3045562548317706
med,50,628,69,39.963362502708755,6,2.643018302978622
med,50,628,70,25.84690183831836,5,3.153972670228859
med,50,628,71,35.952314678748095,7,3.459708514451565
med,50,628,72,21.448494358343506,6,4.164334239157327
med,50,628,73,23.32739481800511,7,4.220580943601559
med,50,628,74,25.381645710649803,8,4.23838287343142
med,50,629,11,84.82733364596211,1,1.0
med,50,630,44,25.642126630735678,3,2.200262916316253
med,50,631,11,66.06754537068822,1,1.0
med,50,632,32,14.292346310252373,2,1.6157526666473607
med,50,633,66,45.67014252084235,4,1.801495222618448
med,50,633,67,50.54570869445028,5,1.9824795353680704
med,50,634,42,33.09506532562744,5,1.8777346888466142
med,50,635,43,11.872775156730864,5,2.833472104629937
med,50,636,45,107.53377786290957,5,2.9906743666090856
med,50,637,24,48.310750017086605,3,2.0460650786239674
med,50,637,25,49.14977995844837,4,2.0410911912228267
med,50,637,38,42.47750848847832,4,2.118983711641573
med,50,637,39,41.53168949772931,5,2.1617085581003135
med,50,638,23,9.459829696241801,3,2.3548068686221924
med,50,639,11,6.388202066713107,1,1.0
med,50,640,11,61.24516775537202,1,1.0
med,50,640,12,51.73641947784469,2,1.204157952675597
med,50,641,13,8.963757122899997,2,1.7054271313856277
med,50,642,48,100.8868325412358,5,2.4235675379554076
med,50,642,50,88.20102739726944,5,2.4883497346340797
med,50,642,53,97.58406419770019,6,2.4366374858940687
med,50,642,57,91.70095989371137,7,2.5546615245797692
med,50,643,47,21.530771283115065,3,1.1684517416071705
med,50,643,51,25.604287032438705,4,1.1456970094059409
med,50,643,52,23.70391389432903,5,1.168411787019459
med,50,644,6,49.99483876870769,6,2.4693424439677294
med,50,644,64,46.527669939878706,6,2.5845814026178373
med,50,644,65,50.57005963912468,7,2.5064439293536944
med,50,645,11,358.59465670280446,1,1.0
med,50,646,11,160.75291648504248,1,1.0
med,50,647,11,152.51677462527306,1,1.0
med,50,648,11,56.87003539057979,1,1.0
med,50,648,22,52.04792503749673,2,1.2076861978823799
med,50,649,46,41.54785198580736,7,3.610108583438187
med,50,650,17,16.816668972833007,4,3.702030981304576
med,50,650,21,17.012791653650815,5,4.290992841345871
med,50,651,9,96.13632356670655,3,1.0411888721007252
med,50,651,47,83.14789954337475,3,1.0205946525959773
med,50,651,66,102.23387694163088,4,1.0943294409860045
med,50,652,96,37.63137166388974,5,3.199114197901083
med,50,652,97,37.218748722153535,6,3.448261608676582
med,50,653,71,99.49984367930075,2,1.215379076717727
med,50,654,27,223.4348090694318,1,1.0
med,50,655,27,11.852372885945524,1,1.0
med,50,656,3,101.21487279839424,3,1.2788855994046708
med,50,656,4,40.15912505523966,6,2.7919369591175163
med,50,656,5,16.820340390204198,8,3.9672753781525842
med,50,656,6,33.730088771021876,7,4.941189904294549
med,50,656,7,17.26514670332313,8,4.107887255320408
med,50,656,8,20.07149262094994,9,4.669370815557323
med,50,656,58,115.72753678582144,4,1.2044717469175608
med,50,656,59,52.421075743183934,6,1.6209886258727633
med,50,656,60,41.89973518747062,7,3.2337510495674557
med,50,656,61,36.457274272564334,8,3.190420055052231
med,50,656,62,16.53600653179767,9,3.38695718833136
med,50,656,63,32.255512946848704,8,5.48114203723822
med,50,656,64,28.714508279841976,9,5.987794817067863
med,50,656,65,18.85136064850586,10,4.6547296399128975
med,50,657,88,19.932225869001993,5,3.8712913699710403
med,50,657,89,19.923362621360244,6,3.8969778417487473
med,50,658,1,8.15553336233512,4,2.9707622115979584
med,50,658,40,8.029851865233836,5,3.0612813461536352
med,50,659,2,10.891480037465495,1,1.0
med,50,659,50,11.181620208041254,2,1.0083182057497564
med,50,660,23,45.25954848714322,4,1.8577139712812951
med,50,660,95,46.41381941284886,5,1.946418102861814
med,50,661,10,161.63401321079945,1,1.0
med,50,661,71,199.60506295369288,2,1.0058612915216794
med,50,662,27,213.19506874145551,1,1.0
med,50,663,52,7.380576835027416,2,1.025658891467343
med,50,663,53,7.095844360072487,3,1.1446218818848322
med,50,664,77,12.796827734695658,3,2.0344813893138864
med,50,665,29,121.46805224452402,2,1.1408838801236232
med,50,666,50,142.88672887048446,2,1.3229270208425283
med,50,667,44,13.262986141989321,5,3.3015623586482556
med,50,668,70,40.8597895898609,5,2.529315724909722
med,50,669,55,33.52567641043577,5,1.5688579128444844
med,50,670,27,35.398049382815444,1,1.0
med,50,670,28,37.38929290736633,2,1.0072487100186815
med,50,671,54,9.23952407039344,6,3.719544018262804
med,50,672,39,36.89701940191326,6,3.7562147086288062
med,50,672,48,35.922806780249786,6,3.206026494117987
med,50,672,49,34.50910810698801,7,3.1628784656571183
med,50,673,27,353.95524860035573,1,1.0
med,50,673,31,175.8115525113956,2,1.0259919607988148
med,50,673,32,34.321573012622686,3,2.056370398464117
med,50,673,73,26.543672833058682,4,3.240512395244862
med,50,674,67,26.976487799070732,6,2.9633066167080218
med,50,675,76,20.37048352594655,4,3.012474133796674
med,50,676,12,18.225092539437046,4,1.46757665198688
med,50,676,74,18.671888972226128,4,1.4771877673806943
med,50,676,75,18.321788239121457,5,1.485832572652856
med,50,676,79,17.549017696098876,5,1.5670701143049444
med,50,676,80,17.742882456634703,6,1.5449589146644136
med,50,676,81,19.16559335925242,5,1.4849894697105093
med,50,676,82,18.25274553490163,6,1.4864157931679676
med,50,676,83,19.177484680614654,6,1.574182537082359
med,50,676,84,21.110873132406585,7,1.536467245574653
med,50,676,85,18.080564868920547,8,1.6259543918331858
med,50,677,34,10.058621226650303,2,1.8321941593698883
med,50,678,10,140.6623558938614,1,1.0
med,50,678,11,36.31900740947391,2,1.760265041199799
med,50,678,72,48.179072657331,3,1.4381583206918611
med,50,679,52,71.95261478314058,2,1.0039125788179826
med,50,679,69,76.3879200794953,3,1.0097556650881774
med,50,680,56,67.17567117913148,3,2.3290588194605877
med,50,680,57,69.71641469918836,4,2.3423267717469693
med,50,681,27,31.09702754441129,1,1.0
med,50,682,35,63.455044852817394,2,1.3380885546904193
med,50,683,27,305.60794314889193,1,1.0
med,50,684,13,14.898268680669155,3,1.621267602294289
med,50,684,78,16.624083075152424,4,1.9529843075098055
med,50,685,30,124.70046191712926,2,1.1271645521396132
med,50,686,98,17.049776255342728,5,1.5532696317358372
med,50,686,99,19.761372037400736,7,1.7128641501279598
med,50,687,27,211.6351094033603,1,1.0
med,50,688,86,28.62213771665562,3,1.4336774358003774
med,50,688,87,29.28770877326263,4,1.362516109807446
med,50,689,38,35.31263142110545,3,2.114090729689522
med,50,689,41,29.56672727783605,4,2.3628918061429216
med,50,690,14,58.81721192587787,4,2.459044880280175
med,50,690,15,86.73241004329164,5,2.4332202399870644
med,50,690,20,85.95850990275524,5,2.482680633397088
med,50,690,21,93.25693852238956,6,2.4423567198093403
med,50,690,22,78.80986239215284,5,2.3935768002829394
med,50,690,24,80.66497999943923,6,2.450571034330679
med,50,690,25,91.12445546143022,6,2.4691221977636024
med,50,690,26,89.9491589755728,7,2.4622739436997048
med,50,691,42,22.083533927392093,2,1.8852355564247005
med,50,691,43,22.79034812115206,3,1.927434679212699
med,50,692,36,38.448327430254785,4,1.38873842383885
med,50,692,37,38.57097584179106,5,1.396094403761006
med,50,693,16,12.461379286238968,3,1.66293324797938
med,50,693,17,12.298589251196221,4,1.6821888830493696
med,50,693,18,12.501259286747645,4,1.6313909727414002
med,50,693,19,13.181568091466158,5,1.842999522185053
med,50,693,90,12.66849558246435,4,1.5909305509697578
med,50,693,91,12.497636672202807,5,1.683352499895022
med,50,693,92,12.407635835142864,5,1.6477647287570407
med,50,693,93,12.961825947631095,6,1.7476662542653965
med,50,694,45,10.193609676544817,2,1.0452130319320685
med,50,694,46,10.433458084672706,3,1.0740078058202984
med,50,695,27,33.69205781563529,1,1.0
med,50,696,51,222.65738874535847,3,1.8657197898469646
med,50,696,68,113.19464508091308,4,1.5036972293613275
med,50,697,27,183.23810354540635,1,1.0
med,50,698,94,58.65971105424231,3,1.780460864695015
med,50,699,27,202.14493503114156,1,1.0
med,50,700,27,371.05353373777444,1,1.0
med,50,700,33,233.0595726292168,2,1.0701346524689133
med,50,701,2,33.160072699326726,2,1.0498826262423615
med,50,701,49,32.98669134872568,3,1.0712024643731421
med,50,702,13,16.40460935583313,2,1.466842752662814
med,50,702,14,15.25979951778192,3,1.6182411744504914
med,50,703,11,78.2597324945771,1,1.0
med,50,703,15,66.51195473149681,2,1.1405523988377633
med,50,704,4,69.47689282368493,7,4.123858735964372
med,50,704,60,67.6889778707909,8,4.107991603136611
med,50,705,57,29.155202779378605,3,1.8982551374666847
med,50,705,58,29.46115499882229,4,1.9468790953539337
med,50,706,46,23.041223996100893,5,3.896589444647815
med,50,706,47,23.086330017123572,6,3.890635875679483
med,50,707,8,25.564091879738093,6,4.170949481694155
med,50,707,66,26.208893129891653,7,4.173982952980131
med,50,707,68,29.228780487235458,8,4.834716787008953
med,50,708,7,76.4816016859901,6,1.7092606472239262
med,50,708,65,73.01435104310812,7,1.630768200316585
med,50,708,67,71.67596905461998,8,1.6124905760631143
med,50,709,11,127.48817727418958,1,1.0
med,50,710,11,82.25011950872876,1,1.0
med,50,711,25,162.26688952738888,3,1.123099300989031
med,50,711,26,195.54619846068618,4,1.1098413355875902
med,50,712,34,34.46996722941342,4,2.769709992243861
med,50,712,35,19.59074610809924,5,3.506381052425981
med,50,713,11,104.52658464731101,1,1.0
med,50,714,20,8.593342351775718,2,1.9287472617424268
med,50,714,29,8.05405348244858,3,2.0755721043025197
med,50,715,21,24.377438703071583,6,4.377171728591587
med,50,715,22,24.219728496782345,7,4.4670568665045405
med,50,716,53,45.30567140878623,2,1.0664087926614263
med,50,716,54,41.73610535991901,3,1.0795697281382362
med,50,717,62,115.91973377922398,3,1.1920173110804586
med,50,717,63,116.4902331477335,4,1.1966773129968795
med,50,717,64,120.61511928951649,5,1.2401488488014072
med,50,718,33,19.266556160268497,4,2.572042339511097
med,50,719,55,20.228181143532154,3,1.0663687946067815
med,50,720,11,14.495512508745758,1,1.0
med,50,721,39,36.60122884770991,2,1.463564187716602
med,50,721,40,37.179522745903526,3,1.567406597797141
med,50,722,27,25.60772842699001,4,1.7111817770859719
med,50,722,28,25.34768748025799,5,1.7095316321194096
med,50,723,59,58.79656749192976,3,1.9513522845435192
med,50,724,11,22.320452748695416,1,1.0
med,50,725,53,218.17275358086198,2,1.1637508807805534
med,50,726,11,248.61972797171933,1,1.0
med,50,727,3,92.33798397519287,1,1.0
med,50,727,53,100.37530200400612,2,1.0085420765117512
med,50,728,32,5.760097951303772,3,1.197837374377599
med,50,729,5,49.58303682442794,6,3.462791868203736
med,50,729,6,45.38632720767442,7,3.486568743725077
med,50,729,9,49.713010982245414,7,3.48355195540761
med,50,729,10,45.46848115289453,8,3.4559260518813586
med,50,730,53,81.76256859081012,2,1.032930372539478
med,50,731,31,22.846475592991684,5,2.72946342746002
med,50,731,45,19.12376738980576,6,3.444690912019926
med,50,732,11,46.01970149805801,1,1.0
med,50,733,1,22.245931615290317,4,2.6260229885372266
med,50,733,41,25.00785365164815,4,2.0504428644097286
med,50,733,42,23.603739559167863,5,2.3564682192443467
med,50,733,43,23.29804122391605,6,2.1857338254435663
med,50,734,30,18.51392565537946,4,1.6984431191717844
med,50,735,50,77.22097602739721,7,3.357227503835931
med,50,735,51,75.12342452774647,8,3.461494617984267
med,50,735,52,75.32527081008172,9,3.4791891810219306
med,50,736,11,160.1658579802049,1,1.0
med,50,737,16,11.358702418302009,3,2.3765985997862256
med,50,737,17,11.27057656486008,4,2.408398585463147
med,50,738,36,13.740498170646616,4,3.0740723180822025
med,50,738,37,13.83900809487062,5,3.1254979316727662
med,50,739,53,17.26228279515178,2,1.012067000574673
med,50,740,48,24.88365252328284,5,2.632667639921958
med,50,741,56,16.127729384655005,4,3.1758761802602913
med,50,741,61,16.115487270696914,5,3.1883176277943908
med,50,742,18,19.10653995695661,3,1.7771998925707224
med,50,743,19,23.61798026042814,6,2.956196526948796
med,50,743,23,22.18762589545334,7,3.471378117004308
med,50,743,24,21.600023720574125,8,3.8582927196507555
med,50,744,38,27.004337805598404,5,4.139656851114878
med,50,745,11,12.106833085375811,1,1.0
med,50,745,12,11.480461091894627,2,1.0325140133125168
med,50,746,11,39.87883806112181,1,1.0
med,50,747,3,134.0393231266281,1,1.0
med,50,747,53,135.27982647894544,2,1.00766475989167
med,50,748,11,162.40700296806048,1,1.0
med,50,749,11,22.12119702212162,1,1.0
med,50,750,44,23.761436551915065,4,2.5705137974030885
med,50,751,9,156.9635720577057,1,1.0
med,50,751,16,115.9477102010875,2,1.1136180804995193
med,50,751,17,63.10110913994223,3,1.9765048018572005
med,50,751,18,46.63790047322944,4,2.8430429117872476
med,50,752,59,50.939920988023616,3,1.0429266495585212
med,50,752,60,27.911992041022412,6,1.7679314774504535
med,50,752,61,25.707287106344953,7,1.771684782344622
med,50,753,69,46.996718626559705,4,2.173416581280307
med,50,754,71,84.9442886306595,2,1.2223691502772016
med,50,754,73,85.73316013228573,3,1.2057405309970093
med,50,754,75,90.09911724566281,3,1.2635847702437621
med,50,754,76,90.75967325594581,4,1.270090002103463
med,50,755,37,7.841409655847374,4,1.986894536966762
med,50,755,38,8.094098829077277,5,2.051019404225655
med,50,756,55,12.531233615561344,3,1.0372340209815327
med,50,757,28,5.368249175321893,2,1.0192260210965682
med,50,758,28,179.10621708325434,2,1.156317726680267
med,50,758,44,104.57575938057812,3,1.382351606541302
med,50,759,51,49.922496871979135,2,1.1064039760662652
med,50,760,90,11.224183077724089,6,3.1238335935220807
med,50,761,10,43.13062954608833,2,1.4722531311548046
med,50,761,35,30.55837454760604,3,2.3008744681302518
med,50,762,4,17.209012753895525,5,1.939311615463295
med,50,762,5,17.228129696767617,6,1.9476583211805234
med,50,762,58,17.32245053272132,6,1.8268601236448303
med,50,762,66,17.155531865329422,6,1.8425927331412986
med,50,762,67,17.27151025338978,7,1.9500384740967966
med,50,762,68,17.460446402913785,9,1.8766211853075665
med,50,762,70,17.479971160778003,7,1.850042906555734
med,50,762,91,17.361076755059855,8,1.9451701639581254
med,50,762,92,17.186642650613422,11,1.9296794000437116
med,50,763,84,14.876386170902624,7,2.81863930736617
med,50,763,86,14.7192178303371,8,3.0905226512476265
med,50,764,78,14.390281037614674,4,2.225222501697612
med,50,764,79,14.316191074301088,5,2.055537602443138
med,50,765,12,84.96621439441427,2,1.4068162285624723
med,50,765,22,49.45523396901398,3,2.453008094382817
med,50,766,2,147.37259034293044,3,2.3268885220606967
med,50,766,3,88.84981892614644,4,3.13617301547103
med,50,766,8,202.46575342470268,4,2.1346461488216013
med,50,766,62,156.4532663112724,4,2.3029250686274425
med,50,766,63,108.36192478328694,5,3.067313015811022
med,50,767,54,16.495412519511305,4,2.9862115811220753
med,50,767,56,15.6766950977849,5,3.2759214985065346
med,50,768,19,42.90934861324448,6,2.455821292771807
med,50,768,29,37.759986173835664,7,2.821526036843097
med,50,769,9,5.639112841774871,1,1.0
med,50,770,21,52.532903068355346,5,3.2557979854451955
med,50,770,23,45.77371048423183,6,3.2819447308732665
med,50,771,9,229.0973552355878,1,1.0
med,50,771,15,277.27945205447566,2,1.018555239499267
med,50,772,81,26.624657534249096,6,2.645229817235104
med,50,772,82,25.67989371696531,7,2.7179591774066636
med,50,772,85,25.349085599056146,8,2.6947701348078366
med,50,773,9,127.74339407140253,1,1.0
med,50,774,80,36.55587637617933,6,3.3211695169444098
med,50,775,72,38.553358868467555,3,2.802764255611403
med,50,775,83,36.38908109189548,4,2.789980097168439
med,50,776,9,27.00132085331422,1,1.0
med,50,777,20,20.816846547328822,3,1.5735403010032187
med,50,777,74,19.46394037636529,4,1.7039984311351835
med,50,778,9,71.21859356144904,1,1.0
med,50,779,9,81.8514120437982,1,1.0
med,50,780,57,24.254132346771108,4,2.1036016945889213
med,50,781,1,8.27056155311618,3,1.7435300948474874
med,50,781,25,8.19797281755495,4,1.7761134588206278
med,50,781,26,8.500580834785808,5,1.8410556543510088
med,50,782,9,22.183562346612796,1,1.0
med,50,783,71,12.205309837565776,2,1.006725568433889
med,50,783,77,12.058144141666482,3,1.0186172202637773
med,50,784,50,18.787542078744334,3,1.7537209951384256
med,50,785,11,200.08969624701768,4,1.2372183178707816
med,50,785,13,117.64025918645076,4,1.2917370514524382
med,50,785,14,146.94163378127874,5,1.2704905500393726
med,50,786,9,60.39120655188492,1,1.0
med,50,787,71,19.229153914646094,2,1.0085131929279407
med,50,788,42,20.606185320709905,5,4.291627898369983
med,50,788,43,20.62309142799751,6,4.322279577119037
med,50,789,39,65.22034611535788,2,1.9978014842604253
med,50,789,40,68.93430369703907,3,2.007020431511466
med,50,789,41,68.41874486877941,3,2.005686764320753
med,50,789,45,74.68976726313194,4,2.006350342344019
med,50,789,46,68.28991004047197,4,2.0127687633656475
med,50,790,9,345.336408250796,1,1.0
med,50,791,9,154.68884262328564,1,1.0
med,50,792,9,42.65322039581757,1,1.0
med,50,793,9,303.7351537794186,1,1.0
med,50,794,52,20.3846729441792,3,2.1173068951179688
med,50,794,53,19.43372003325466,4,2.2621246316630117
